Hours_Studied,Attendance,Previous_Score,Assignments_Completed,Pass
2.7,49,83,5,1
4.9,63,36,7,0
11.8,77,45,6,1
4.7,59,72,3,0
2.3,97,63,6,1
10.0,81,97,2,1
0.9,48,55,2,0
5.2,68,57,4,0
0.7,100,100,8,1
0.0,82,56,0,0
5.6,51,99,1,1
9.5,81,80,8,1
11.4,40,77,8,1
1.3,40,67,7,0
5.0,97,37,0,0
4.4,86,61,6,1
9.1,93,40,10,1
2.5,99,53,2,1
9.6,54,91,2,1
3.4,58,36,5,0
6.2,84,30,9,1
8.8,46,32,8,0
10.0,59,47,3,0
3.8,80,100,7,1
11.5,45,44,8,0
2.8,85,79,8,1
4.0,73,44,2,0
9.1,88,54,4,0
0.1,91,79,1,0
3.6,61,72,2,0
0.5,85,72,3,1
6.9,98,38,6,1
2.2,40,48,4,0
10.2,62,61,3,0
11.3,66,89,7,1
8.5,66,92,0,0
1.8,80,77,10,1
2.9,82,52,8,1
0.8,77,79,4,0
11.4,96,39,5,0
5.7,94,55,3,1
3.2,48,34,0,0
5.0,51,90,6,1
0.7,40,64,8,0
4.6,90,84,0,0
12.0,94,100,10,1
6.0,81,96,3,1
0.9,64,34,4,0
11.2,86,67,6,1
9.1,84,97,7,1
5.4,61,90,10,1
5.7,97,62,5,1
0.2,45,100,10,1
6.9,81,90,7,1
7.2,100,72,2,1
8.1,83,38,0,0
2.9,74,100,5,1
11.3,47,61,0,0
5.1,48,64,10,1
11.4,55,84,9,1
11.4,72,70,1,0
10.9,41,40,3,0
11.4,49,99,8,1
8.3,86,49,2,0
3.2,75,84,3,1
5.5,90,37,2,0
6.6,44,70,2,0
5.3,67,97,9,1
3.0,65,42,8,0
1.4,61,39,4,0
11.9,41,69,1,0
0.7,46,100,0,0
11.9,55,91,3,1
1.9,65,72,9,1
10.2,92,63,5,1
10.8,54,95,1,0
2.5,97,90,4,1
0.1,76,99,1,1
4.7,50,73,2,0
6.3,88,47,4,1
10.5,44,78,6,1
3.4,55,61,4,0
4.1,88,36,8,0
10.8,57,47,8,1
0.9,62,35,8,1
7.3,86,51,4,0
5.6,41,55,10,0
11.7,58,49,7,1
8.2,49,36,0,0
0.7,65,34,0,0
11.9,100,93,3,1
5.1,45,95,2,1
2.6,96,75,5,1
11.9,54,50,5,0
8.6,69,50,2,0
3.8,88,65,7,1
10.4,77,56,10,1
4.7,81,88,9,1
0.4,94,94,10,1
3.6,49,31,0,0
10.8,77,68,8,1
9.6,58,70,8,1
1.7,44,43,6,0
1.3,56,100,5,1
5.5,47,42,7,0
4.9,65,72,3,0
7.2,40,99,2,1
11.8,91,82,2,1
4.9,96,53,6,1
6.8,44,67,10,1
6.1,45,34,10,0
6.8,75,95,4,1
6.9,49,100,2,1
8.2,88,87,4,1
10.5,87,53,7,1
0.5,52,81,5,1
5.2,70,59,7,1
8.9,49,58,7,1
7.9,60,46,10,1
7.5,73,66,9,1
10.9,84,99,5,1
6.9,75,57,5,1
6.0,85,50,10,1
7.7,65,80,5,1
4.8,43,83,6,1
6.3,65,45,5,0
11.0,63,95,4,1
9.0,54,67,9,1
5.7,63,71,4,1
2.5,74,55,5,1
0.7,79,53,7,0
12.0,84,67,10,1
2.9,90,64,3,0
6.1,63,85,9,1
9.8,78,63,2,0
3.0,79,71,0,0
9.5,81,46,8,1
9.3,44,63,6,0
3.0,74,94,6,1
6.2,99,45,5,0
0.7,78,46,9,0
11.5,97,42,4,0
9.5,88,36,8,0
6.4,46,40,10,0
0.8,41,36,7,0
11.3,92,86,5,1
2.7,99,71,7,1
0.8,94,70,2,1
2.1,64,51,0,0
8.0,88,65,7,1
0.1,58,85,2,0
3.5,61,51,2,0
4.6,50,96,8,1
2.8,95,48,3,0
2.6,55,49,7,0
4.9,54,74,9,1
8.1,56,75,9,1
10.7,91,80,2,1
11.5,82,75,3,1
5.8,81,71,3,1
1.9,81,45,9,1
7.9,74,100,1,1
10.8,46,74,6,1
4.8,83,30,6,0
2.7,49,41,9,0
0.9,83,70,1,0
2.3,83,59,0,0
1.8,58,74,0,0
3.2,51,47,9,1
5.8,100,46,1,0
8.4,92,87,4,1
9.2,47,77,9,1
2.0,58,67,10,1
1.1,78,52,5,1
9.8,65,48,6,1
9.9,46,57,2,0
3.8,98,61,2,1
7.1,65,49,5,1
2.8,66,89,6,1
9.6,87,87,3,1
2.1,56,83,7,1
7.9,52,61,10,1
5.9,77,71,1,0
0.2,85,97,0,1
9.2,73,69,7,1
2.8,64,33,8,0
0.9,95,84,7,1
7.2,73,39,8,1
0.7,93,81,2,0
3.4,82,31,4,0
0.3,52,30,7,0
0.3,49,35,5,0
4.9,71,91,5,1
10.9,96,51,10,1
3.4,81,74,9,1
6.7,78,73,3,1
10.1,62,53,8,0
2.6,93,61,5,1
0.5,44,33,8,0
9.1,97,96,9,1
8.0,87,95,4,1
5.4,60,42,4,0
3.6,73,30,9,1
4.0,88,91,6,1
6.1,99,87,4,1
0.9,87,64,7,1
6.8,79,74,4,1
10.4,90,53,9,1
10.4,55,42,10,1
0.1,85,60,5,0
8.5,90,33,4,0
1.6,72,98,5,1
3.0,71,73,1,0
9.1,58,71,8,1
2.9,77,81,7,1
7.9,77,84,5,1
7.1,72,43,5,0
6.8,53,52,0,0
0.4,47,98,3,1
3.1,68,57,7,1
2.3,96,52,9,1
0.2,73,53,5,0
5.7,60,53,4,0
4.9,85,77,0,1
7.1,67,34,10,1
5.1,49,44,7,0
8.4,66,73,0,0
9.8,40,72,7,1
0.3,82,89,4,1
11.5,96,55,5,1
8.4,100,73,5,1
0.2,47,35,9,0
4.3,67,97,0,1
1.2,67,81,2,0
6.3,95,62,7,1
7.7,40,40,4,0
0.8,59,99,5,1
10.7,53,68,5,1
9.5,87,75,5,1
7.7,92,55,7,1
4.9,90,50,0,0
6.9,65,63,0,0
0.4,72,48,6,0
1.8,77,94,3,1
4.6,97,46,6,0
6.9,51,92,1,1
7.7,65,46,2,0
8.0,73,55,6,1
10.3,40,38,0,0
2.9,87,100,4,1
8.9,58,70,4,1
9.5,88,32,10,1
2.4,51,94,0,0
11.8,61,67,7,0
1.7,84,55,3,1
0.6,82,46,1,0
10.2,54,100,2,1
3.9,47,58,8,0
5.6,73,96,9,1
1.4,93,58,7,1
10.3,82,53,6,0
0.7,94,37,9,0
3.8,58,75,0,0
10.8,74,79,9,1
8.3,99,42,10,1
4.8,83,46,0,0
8.9,98,60,1,0
4.1,47,97,1,0
4.6,66,73,0,0
9.0,76,58,10,1
10.9,80,56,1,0
4.9,56,94,0,0
4.4,92,31,0,0
2.0,66,94,9,1
2.5,92,33,7,0
2.9,90,93,2,1
4.1,74,95,9,1
1.8,59,77,10,1
2.9,70,96,6,1
4.7,70,69,3,1
1.6,67,88,6,1
0.3,95,100,10,1
0.3,85,59,3,0
1.0,95,41,10,1
2.6,45,93,2,0
0.8,48,71,3,0
3.5,43,95,5,1
0.8,85,72,4,1
5.8,87,66,2,0
2.4,55,68,5,0
4.6,72,52,9,1
2.6,68,43,8,0
10.5,91,45,7,0
4.9,76,99,0,0
9.6,89,84,1,1
4.6,43,77,4,0
3.4,93,52,1,0
3.9,63,49,4,0
7.8,89,32,4,0
2.1,65,63,6,0
6.3,98,87,7,1
7.4,68,49,3,0
0.6,49,36,5,0
8.7,69,66,3,0
8.6,85,88,8,1
4.4,76,42,0,0
2.7,96,85,1,1
8.0,73,91,9,1
6.2,84,58,1,0
4.3,62,41,0,0
5.3,76,59,3,0
4.1,81,52,6,1
8.0,95,52,1,0
11.9,83,57,9,1
2.9,98,44,6,0
0.1,90,34,0,0
11.5,82,65,7,1
10.2,67,71,7,1
3.5,89,51,4,0
4.4,99,58,7,1
9.0,88,78,6,1
2.6,53,77,4,0
5.6,43,42,7,0
10.8,68,88,7,1
6.7,95,44,8,1
3.7,66,88,1,0
6.2,76,92,6,1
4.4,96,97,0,1
2.4,82,88,2,1
2.3,95,76,0,0
2.2,49,60,6,0
4.9,46,67,4,1
4.6,56,54,6,0
0.8,50,38,2,0
0.1,90,30,8,0
0.3,78,47,10,1
4.4,77,86,9,1
11.7,40,31,9,0
9.4,75,33,0,0
10.4,46,34,8,0
0.3,67,33,9,1
6.5,91,37,3,0
2.1,54,56,3,0
2.4,88,73,9,1
9.6,67,77,10,1
7.3,85,75,0,1
4.4,97,78,6,1
3.0,93,55,2,1
4.6,74,81,9,1
9.9,92,74,3,1
2.1,90,80,5,1
6.4,93,41,2,0
11.7,57,45,6,0
7.5,54,51,4,0
7.3,56,75,9,1
6.7,43,40,5,0
6.7,86,33,10,1
0.9,71,91,9,1
4.1,79,45,4,0
8.3,55,93,4,0
11.0,47,86,7,1
0.0,74,87,2,0
10.0,46,71,8,1
4.7,82,61,6,1
11.8,88,60,0,0
2.5,43,80,1,0
3.3,77,31,2,0
2.9,67,84,10,1
1.5,82,35,10,1
7.1,63,50,8,1
3.7,67,71,8,1
11.4,86,53,6,1
8.3,94,51,5,0
11.8,69,49,7,1
1.9,41,65,1,0
2.0,42,98,3,1
4.3,78,59,4,0
10.7,98,33,10,1
4.4,69,82,8,1
5.0,41,55,0,0
5.2,58,42,4,0
2.7,62,79,1,0
4.1,69,41,1,0
11.5,42,82,0,0
8.6,89,83,10,1
11.6,46,39,5,0
0.1,71,55,10,1
10.2,61,45,0,0
1.7,72,53,8,0
6.1,62,93,3,1
8.0,70,85,2,0
0.2,46,45,3,0
8.8,47,50,10,1
8.7,58,38,3,0
10.6,75,83,1,0
1.0,98,36,7,0
1.7,95,54,10,1
5.4,71,73,10,1
7.4,93,50,6,0
1.3,67,35,0,0
6.6,88,53,2,0
5.1,44,36,2,0
8.3,90,38,3,0
6.6,61,68,8,1
3.5,79,56,9,1
11.1,62,50,8,0
4.9,54,81,2,0
4.2,94,46,3,0
2.9,54,82,4,0
10.8,79,59,7,1
0.6,58,43,4,0
1.9,56,60,6,0
10.9,51,83,4,1
1.5,88,82,3,1
3.0,100,66,1,1
6.6,43,75,7,1
10.2,70,37,4,0
10.3,70,53,2,0
5.6,91,98,8,1
5.8,89,55,1,0
10.6,69,92,2,1
2.0,76,59,1,0
3.6,75,82,7,1
11.0,77,84,4,1
1.2,61,89,2,0
9.9,56,33,4,0
8.5,81,44,0,0
6.9,43,67,2,0
5.9,72,73,6,1
6.4,75,72,2,1
3.5,61,39,3,0
8.8,43,57,5,0
3.4,45,98,3,0
2.9,74,88,4,1
8.4,89,90,8,1
2.7,84,38,6,0
8.6,63,88,6,1
9.2,82,43,6,1
0.9,74,97,7,1
11.0,96,40,6,1
0.3,61,82,5,1
5.3,47,71,10,1
10.5,80,45,3,0
7.4,68,74,6,1
8.5,58,80,1,0
10.0,42,71,2,0
7.8,95,41,1,0
5.9,61,77,4,1
10.1,59,52,9,1
9.3,73,60,4,0
3.7,98,88,10,1
3.1,99,66,7,1
4.7,55,81,10,1
1.4,88,31,4,0
4.7,76,93,10,1
5.0,46,32,4,0
2.8,81,69,5,0
0.2,97,75,1,1
11.3,87,43,2,0
2.2,89,42,1,0
9.5,58,86,6,1
0.2,99,91,9,1
9.1,44,85,9,1
5.1,48,65,1,0
7.4,89,51,4,1
4.0,69,65,4,0
6.4,54,83,5,1
8.9,76,72,10,1
5.1,70,34,9,1
4.3,42,43,1,0
8.1,75,31,5,0
5.5,76,79,10,1
8.5,79,33,1,0
2.7,64,88,2,0
11.5,95,68,2,0
9.7,82,100,9,1
8.5,66,34,9,0
11.6,67,50,3,0
7.9,53,54,1,0
0.9,49,87,10,1
0.6,89,89,9,1
8.3,83,78,3,1
9.3,42,69,4,0
5.9,84,98,7,1
11.7,51,59,5,1
3.6,75,41,0,0
6.5,61,57,7,1
2.5,72,98,4,1
7.2,61,94,0,0
7.8,62,100,4,1
2.9,60,31,2,0
4.7,84,49,10,1
6.1,62,51,8,1
1.9,59,54,6,0
10.1,78,46,9,1
8.2,89,84,6,1
4.6,57,79,9,1
1.1,94,84,0,1
6.1,40,59,4,0
6.6,59,60,3,0
6.0,56,56,2,0
8.9,42,70,3,0
7.7,92,92,2,1
0.6,63,54,2,0
10.8,69,82,2,1
8.4,88,43,8,1
11.3,57,97,9,1
11.5,70,60,8,1
10.5,88,84,5,1
4.9,88,100,9,1
9.5,66,72,3,1
0.1,81,62,4,0
6.5,58,99,9,1
1.1,42,59,1,0
9.3,86,38,6,1
3.8,95,70,7,1
4.5,79,81,8,1
1.1,95,81,8,1
7.0,55,64,8,1
10.6,84,61,2,1
11.1,75,45,10,1
6.0,80,98,0,1
2.0,53,34,0,0
1.1,68,61,2,0
7.1,72,75,1,0
10.5,45,33,9,0
5.3,67,37,7,0
4.7,79,74,2,1
8.8,86,60,1,0
4.6,98,100,8,1
7.9,77,66,2,0
10.0,62,87,9,1
0.8,64,35,2,0
9.5,68,48,7,0
3.4,79,45,4,0
3.4,59,82,8,1
11.4,57,58,7,0
3.2,77,78,3,1
4.5,57,34,9,0
0.2,75,53,1,0
8.3,63,73,3,0
9.2,84,49,6,0
10.0,80,60,0,0
7.2,68,33,7,0
9.6,42,88,4,1
2.5,79,71,9,1
8.1,49,76,3,1
11.8,59,76,4,1
10.7,99,75,10,1
6.7,85,76,5,1
11.0,52,68,6,0
5.8,86,78,7,1
3.9,53,80,0,0
8.5,76,42,4,0
5.1,56,94,5,1
4.4,72,34,5,0
2.2,57,30,2,0
1.6,63,41,7,1
10.6,52,59,6,0
4.0,61,53,10,1
9.4,76,97,8,1
2.5,81,90,7,1
1.6,64,56,6,0
1.9,56,39,5,0
1.4,74,72,9,1
2.8,87,93,7,1
11.3,56,74,2,0
8.5,86,32,8,0
4.7,45,72,9,1
1.3,47,31,7,0
2.4,41,52,7,0
7.1,51,39,6,0
2.9,86,55,7,1
11.5,61,70,0,0
4.1,46,91,8,1
11.9,46,48,1,0
5.6,49,63,4,0
6.9,90,60,10,1
8.4,89,77,7,1
8.3,54,75,5,0
6.7,73,59,2,0
3.9,84,79,9,1
11.9,60,40,3,0
3.2,53,74,3,0
2.3,79,73,4,1
7.0,80,48,0,0
3.2,65,48,4,0
4.9,56,31,1,0
9.7,60,76,1,0
1.8,71,63,5,1
0.4,94,86,8,1
0.8,92,83,7,1
0.0,58,78,2,0
10.8,42,30,2,0
7.5,93,64,0,0
1.4,49,43,10,1
8.9,94,97,8,1
1.9,59,80,0,0
8.0,78,36,3,0
10.3,64,90,0,0
6.8,63,45,8,0
2.8,55,30,2,0
0.5,43,77,3,0
4.1,42,40,10,1
11.8,54,42,2,0
2.6,88,63,9,1
7.9,65,84,10,1
0.3,97,95,4,1
7.2,66,53,5,0
4.5,80,46,10,1
11.0,41,77,3,0
1.9,51,92,0,0
3.2,45,53,10,0
8.9,60,31,9,0
7.5,55,77,9,1
0.7,40,78,5,1
6.1,93,92,3,1
6.6,76,100,2,1
11.8,62,62,9,1
3.0,40,57,10,1
3.2,51,61,0,0
2.9,82,87,4,1
11.5,57,74,9,1
11.0,40,96,7,1
5.5,80,77,7,1
1.0,69,93,6,1
4.7,71,88,10,1
11.4,74,91,4,1
7.5,93,94,2,1
1.2,94,55,6,1
2.0,53,32,3,0
5.9,47,73,1,0
8.2,86,40,4,0
3.0,76,47,7,1
7.3,77,96,5,1
3.4,60,49,8,0
0.6,72,85,10,1
0.4,60,100,0,0
7.9,45,95,1,1
1.7,47,45,9,0
2.4,96,62,7,1
8.4,88,35,7,0
8.5,56,92,10,1
6.1,97,83,2,1
1.2,77,89,6,1
0.2,60,35,3,0
1.0,95,53,8,1
5.7,51,39,10,1
2.1,89,96,3,1
10.7,43,58,10,1
8.6,43,93,0,0
3.6,56,46,3,0
0.2,41,81,1,0
11.6,80,41,3,0
3.5,54,95,10,1
3.6,70,95,9,1
4.5,79,48,9,1
8.9,59,58,9,1
0.5,42,47,6,0
0.1,68,68,9,1
10.6,69,84,7,1
2.3,43,69,5,0
1.1,68,83,6,1
7.1,74,36,7,0
11.1,71,97,3,1
1.8,79,100,9,1
9.4,97,99,10,1
10.6,99,65,8,1
11.3,92,36,10,1
2.2,40,82,6,0
9.8,71,49,2,0
6.2,41,57,2,0
4.9,90,100,9,1
8.4,80,93,5,1
1.8,88,83,1,0
8.9,69,51,8,1
10.5,42,97,9,1
10.7,71,95,1,1
0.9,58,49,1,0
3.1,50,72,10,1
10.3,46,51,6,0
8.4,64,56,5,1
7.5,91,90,3,1
1.6,48,96,7,1
8.0,88,64,2,0
10.2,96,80,2,1
3.2,60,79,0,0
1.1,48,51,7,0
0.9,81,36,9,1
11.8,93,63,0,0
3.9,56,63,1,0
6.0,76,73,7,1
5.7,68,74,7,1
2.2,91,78,5,1
4.5,56,46,7,0
9.2,96,41,9,1
8.1,73,30,7,1
2.8,54,63,8,1
9.5,83,87,8,1
5.7,99,57,7,1
10.4,97,100,9,1
5.0,98,79,1,0
10.9,68,39,2,0
3.3,66,98,5,1
1.6,63,96,3,1
5.9,91,83,6,1
0.6,67,56,3,0
5.6,95,74,6,1
3.2,71,37,2,0
4.9,81,39,1,0
5.8,90,61,3,1
9.8,55,94,3,1
5.6,100,72,7,1
11.9,89,60,7,1
11.0,40,52,8,0
0.4,72,97,8,1
9.3,97,95,8,1
6.1,70,82,9,1
8.1,75,73,1,0
1.1,41,81,3,0
1.2,93,42,3,0
10.9,57,68,4,0
5.4,65,62,7,1
3.8,52,92,0,0
10.9,78,93,8,1
3.2,56,84,6,1
3.6,94,32,0,0
9.6,44,37,4,0
7.2,47,91,9,1
3.4,50,78,10,1
11.1,64,64,6,1
3.2,40,71,7,0
3.3,40,30,4,0
1.9,60,33,6,0
2.6,62,72,3,0
8.6,47,33,6,0
8.1,99,74,6,1
6.2,59,84,6,1
8.7,64,34,1,0
11.7,58,32,3,0
2.7,93,67,4,1
0.5,40,95,9,1
11.7,94,33,8,1
7.9,57,89,10,1
5.2,44,71,10,1
0.8,87,39,7,0
2.2,75,95,4,1
6.8,61,33,6,0
7.2,79,72,4,1
9.4,66,79,2,0
11.6,88,93,6,1
9.8,41,54,0,0
6.5,80,75,9,1
1.1,54,37,3,0
1.0,76,31,10,0
1.0,70,61,9,1
7.6,75,76,2,0
10.6,42,45,6,0
8.6,100,66,8,1
2.6,69,56,3,0
7.5,68,75,9,1
0.9,52,36,3,0
10.8,75,100,2,1
0.3,49,35,6,0
4.2,75,58,0,0
10.2,58,100,1,1
1.1,66,47,7,0
3.3,60,81,10,1
8.2,50,43,6,1
1.9,63,64,10,1
1.2,90,38,3,0
4.2,92,33,1,0
11.7,40,43,5,0
0.1,79,30,0,0
7.8,43,70,1,0
7.6,59,83,8,1
8.5,97,68,8,1
9.2,85,70,4,1
11.7,79,78,6,1
11.9,90,71,9,1
0.1,67,54,8,1
10.0,98,35,2,0
4.5,67,33,4,0
5.5,71,68,0,0
8.0,66,37,2,0
4.3,50,97,2,1
5.6,96,93,6,1
8.5,44,94,8,1
1.2,98,100,10,1
11.3,49,57,3,0
1.1,94,61,4,1
8.0,74,91,5,1
9.9,51,77,4,0
9.6,80,42,10,1
3.6,83,38,10,1
2.9,90,54,10,1
1.2,46,40,4,0
7.0,50,99,4,1
1.3,93,65,3,1
2.6,81,71,9,1
5.8,77,62,0,0
8.9,82,86,6,1
3.5,53,97,1,0
6.1,47,67,10,1
5.9,99,57,7,1
10.6,69,57,3,0
0.7,77,33,5,0
2.9,41,66,7,0
3.8,50,94,7,1
4.1,57,65,0,0
2.8,64,43,5,0
7.5,72,96,10,1
7.7,82,57,7,1
2.4,95,50,6,1
9.0,48,94,5,1
4.1,91,77,3,1
10.2,90,66,2,0
5.9,59,74,7,1
0.4,41,58,6,0
0.5,78,83,2,1
0.4,60,84,1,1
0.5,59,62,9,1
6.4,69,99,6,1
11.8,75,68,7,1
6.3,41,93,5,0
4.5,74,53,9,0
11.5,41,44,1,0
3.8,76,84,0,1
3.8,73,41,5,0
0.9,89,87,7,1
7.8,60,53,1,0
4.4,48,36,2,0
2.9,61,52,3,0
11.0,78,50,0,0
8.8,96,43,3,0
5.9,82,82,0,1
3.0,85,55,2,0
9.7,64,34,3,0
7.0,64,46,6,0
1.3,95,79,8,1
4.4,47,39,9,1
10.8,89,30,7,1
4.3,90,53,4,1
2.8,66,74,10,1
5.9,71,50,0,0
11.3,97,73,6,1
3.3,43,73,0,0
11.5,75,70,5,1
1.9,79,96,7,1
2.7,67,58,3,0
2.0,76,63,9,1
0.4,57,31,8,0
5.4,56,68,10,1
0.3,57,31,3,0
9.5,96,52,9,1
7.7,95,77,2,0
8.5,93,63,6,1
7.4,66,37,4,0
7.5,77,37,8,1
3.5,75,54,0,0
8.0,45,75,6,0
9.9,50,38,2,0
9.1,75,85,6,1
3.1,48,99,8,1
4.2,90,41,4,0
1.6,82,79,9,1
2.9,68,88,2,0
3.5,56,60,9,1
3.7,73,81,1,0
0.3,52,83,4,0
11.5,57,49,7,1
6.2,71,48,4,0
5.5,43,70,7,1
4.5,59,96,8,1
0.4,83,34,6,1
8.2,93,39,5,0
4.4,77,58,10,1
10.8,77,82,7,1
9.9,78,58,7,0
1.8,81,69,3,1
8.3,61,40,2,0
3.7,63,37,0,0
3.2,54,84,7,1
0.3,45,54,10,1
4.0,93,43,3,0
0.5,78,63,8,1
0.7,47,39,0,0
10.6,50,40,7,0
9.6,43,44,8,1
4.0,63,88,0,1
10.3,63,99,0,1
5.6,51,32,0,0
5.8,50,40,0,0
6.4,94,64,3,1
0.4,87,80,7,1
6.1,100,43,1,0
2.7,50,84,8,1
11.6,60,84,4,0
9.7,75,47,3,0
0.6,77,33,9,0
10.4,84,43,10,1
9.8,47,67,1,0
8.3,58,94,7,1
3.6,45,60,3,0
3.5,74,34,0,0
7.8,53,31,1,0
10.0,66,59,4,0
1.0,79,61,4,0
1.7,40,35,1,0
8.7,98,49,0,0
10.6,73,83,5,1
2.6,53,96,6,1
9.6,54,55,9,1
0.2,54,97,1,0
7.5,91,94,7,1
8.0,53,98,8,1
3.7,51,31,10,0
6.7,86,99,2,1
5.3,53,41,9,0
2.7,87,87,4,1
1.0,87,52,4,0
4.8,70,48,6,0
5.2,53,86,5,1
11.6,70,82,2,0
11.5,48,62,10,1
7.8,53,32,5,0
7.3,40,70,2,0
6.8,79,50,8,0
10.0,40,58,10,1
9.2,74,44,0,0
5.8,56,78,1,0
3.5,53,81,2,0
9.1,55,89,1,0
3.3,92,72,1,1
11.5,85,100,6,1
11.1,52,82,1,1
7.5,46,94,2,1
5.1,52,56,0,0
1.0,95,55,7,1
4.9,83,31,10,0
4.2,89,56,0,0
6.0,63,46,2,0
6.2,40,92,3,1
8.2,42,43,5,0
6.5,75,30,1,0
11.3,95,68,5,1
6.8,80,82,4,1
7.2,83,82,1,1
8.1,93,44,7,1
10.6,78,94,0,0
5.4,84,34,10,1
10.5,84,46,0,0
6.3,88,61,7,1
9.1,90,92,3,1
2.4,59,98,4,1
8.2,47,50,3,0
6.9,91,66,5,1
3.7,89,60,9,1
9.9,58,65,5,0
5.5,65,64,2,0
3.8,46,83,5,1
6.8,87,84,7,1
1.9,91,75,6,1
8.3,98,63,2,0
5.6,95,94,10,1
10.7,78,99,8,1
5.4,94,71,7,1
11.6,48,38,7,0
10.6,57,54,7,1
8.6,52,53,5,0
9.9,45,68,2,0
11.3,82,94,6,1
9.9,40,71,9,1
9.0,58,44,6,0
0.5,75,68,3,0
9.2,98,63,2,1
8.6,55,60,10,1
3.8,79,55,6,0
7.1,46,44,3,0
4.5,63,52,8,0
7.4,52,46,0,0
3.8,74,87,10,1
3.2,95,49,10,1
1.0,59,42,1,0
4.8,81,84,9,1
4.7,80,77,8,1
11.0,48,86,8,1
5.7,73,56,2,0
10.4,46,86,6,1
8.7,58,32,8,0
6.1,62,99,0,1
11.2,69,57,3,0
0.2,40,48,2,0
1.0,45,42,5,0
5.7,41,58,4,0
1.6,84,67,6,1
11.8,87,99,5,1
9.9,62,48,3,0
10.5,89,48,5,1
5.7,40,73,3,0
1.5,87,59,5,0
6.9,97,83,0,1
4.6,92,49,4,1
3.7,67,49,8,1
8.6,82,94,3,1
11.5,45,39,6,0
2.6,61,89,4,1
8.3,53,52,4,0
1.7,71,83,0,0
11.0,47,74,6,0
0.5,76,82,5,1
6.3,95,45,1,0
1.1,51,69,10,1
6.3,61,35,5,0
3.0,56,48,10,1
3.1,82,51,2,0
9.8,46,50,8,1
2.8,99,52,7,1
8.3,49,73,10,1
3.8,72,81,1,0
11.1,90,83,5,1
7.9,95,52,4,0
7.1,97,60,7,1
7.7,56,80,7,1
8.8,95,66,9,1
11.4,89,78,4,1
9.3,93,48,5,1
6.2,88,47,5,0
9.0,66,54,8,1
1.4,63,45,2,0
6.4,42,85,3,0
7.7,77,48,10,1
0.4,67,33,9,0
3.9,90,87,0,0
10.5,61,47,9,0
10.9,66,73,7,1
5.5,73,97,3,1
0.2,76,94,5,1
2.9,82,56,6,1
1.4,47,88,2,0
6.0,42,52,4,0
8.0,78,37,8,1
7.3,99,67,9,1
4.6,58,46,4,0
3.3,59,99,6,1
9.0,57,71,1,0
1.1,41,94,8,1
10.1,78,46,2,0
9.6,64,72,4,1
6.2,62,85,6,1
1.0,61,100,5,1
7.9,89,36,8,0
9.7,81,76,4,1
3.4,99,98,7,1
9.6,95,69,6,1
4.9,55,70,2,0
9.3,42,69,9,1
1.8,78,41,8,1
0.4,88,71,6,1
5.2,55,86,1,0
3.8,77,54,3,0
7.5,96,68,8,1
4.1,49,59,1,0
0.9,96,57,1,0
4.4,62,95,1,1
0.1,91,48,10,1
7.0,71,34,3,0
10.9,100,85,2,1
10.0,56,42,7,0
10.8,71,47,6,1
6.5,73,70,1,0
6.9,97,65,8,1
11.1,48,70,3,0
7.8,41,47,8,0
11.0,77,50,6,1
5.1,100,67,4,1
10.1,98,33,1,0
6.5,91,54,4,1
0.2,69,30,4,0
7.1,46,54,7,0
11.7,68,81,3,1
7.9,46,71,7,1
6.1,45,100,0,0
8.9,96,89,2,1
10.9,98,37,3,0
0.0,75,80,5,0
4.7,94,40,9,1
6.1,92,47,10,1
5.1,50,80,1,0
6.0,89,83,3,1
0.2,69,84,8,1
1.9,44,48,5,0
3.9,41,43,5,0
4.6,79,56,4,0
0.9,84,65,3,0
11.0,89,84,10,1
5.7,50,61,0,0
6.7,55,84,0,1
6.2,65,96,10,1
1.2,64,74,6,1
0.7,53,45,8,0
1.2,49,43,5,0
6.3,95,87,0,0
9.9,91,91,3,1
11.9,66,43,3,0
6.8,42,47,5,0
9.1,78,35,3,0
8.2,67,77,9,1
8.6,78,39,8,0
4.9,93,78,1,0
3.9,100,63,5,1
9.0,62,31,4,0
0.4,53,93,2,0
11.6,58,68,4,0
11.4,47,92,5,1
10.8,68,74,9,1
6.6,66,63,4,0
9.8,76,36,7,0
11.1,82,83,9,1
1.7,57,91,7,1
2.9,94,55,4,0
4.5,80,41,4,0
5.7,97,89,9,1
9.6,84,70,7,1
7.6,61,58,4,0
6.7,77,84,9,1
2.7,71,64,1,0
5.2,49,56,7,1
0.7,90,60,2,0
2.5,56,50,8,0
6.3,100,59,4,0
9.0,97,99,1,1
11.1,87,63,0,0
7.3,86,84,10,1
10.3,98,98,10,1
3.9,69,38,9,1
7.5,99,53,5,1
10.2,61,88,6,1
12.0,67,85,2,1
11.1,49,46,10,1
10.9,49,99,10,1
1.0,66,35,9,0
4.5,72,73,8,1
10.3,41,94,4,1
5.5,59,70,10,1
0.2,48,73,2,0
11.8,77,95,4,1
11.0,52,76,5,1
11.8,42,53,4,0
6.1,91,81,9,1
4.0,50,69,3,0
1.1,55,54,8,0
10.7,83,96,1,1
6.8,67,100,7,1
11.9,75,43,7,1
1.5,50,42,6,0
5.1,41,66,7,0
8.4,77,40,9,1
0.9,81,84,8,1
0.2,43,47,6,0
10.4,52,94,4,1
11.9,91,94,2,1
6.3,76,76,7,1
